valor_requerido,valor_desembolso,total_juros,taxa_juros,taxa_multa,taxa_mora,status_id,data_criacao,data_pagamento,produto,conveniada_id,quantidade_parcelas,data_primeiro_vencimento,valor_parcela,quantidade_parcelas_pagas,cpf,nome,dt_nasc,sexo,email
"11031,2",10899,"132,19","1,19833","1,58","4,95",,25/3/2026,,NAO_CONSIGNADO,,18,11/6/2026,"612,84",2,y4KGr3gTG4OVtf,Mr. Elias Kohler Sr.,30/5/2015,M,nankunding@example.org
"13706,3","13353,1","353,14","2,57648","8,74","9,14",,25/3/2026,,NAO_CONSIGNADO,,42,9/6/2026,"326,34",10,y4KGr3gTG4OVtf,Mr. Elias Kohler Sr.,30/5/2015,M,nankunding@example.org
"5049,39","4968,79","80,6","1,59628","5,11","7,23",,25/3/2026,,NAO_CONSIGNADO,,62,8/6/2026,"81,44",33,y4KGr3gTG4OVtf,Mr. Elias Kohler Sr.,30/5/2015,M,nankunding@example.org
"34215,7","33478,8","736,93","2,15378","7,74","3,13",,25/3/2026,,NAO_CONSIGNADO,,41,12/6/2026,"834,53",39,y4KGr3gTG4OVtf,Mr. Elias Kohler Sr.,30/5/2015,M,nankunding@example.org
"29579,3","29152,4","426,84","1,44303","5,81","4,8",,25/3/2026,,NAO_CONSIGNADO,,50,15/5/2026,"591,59",47,y4KGr3gTG4OVtf,Mr. Elias Kohler Sr.,30/5/2015,M,nankunding@example.org
"19429,7","19156,6","273,14","1,40577","2,17","8,53",,25/3/2026,,NAO_CONSIGNADO,,46,8/5/2026,"422,39",6,y4KGr3gTG4OVtf,Mr. Elias Kohler Sr.,30/5/2015,M,nankunding@example.org
"1766,45","1730,44","36,01","2,03832","2,86","4,61",,25/3/2026,,NAO_CONSIGNADO,,69,29/5/2026,"25,6",69,y4KGr3gTG4OVtf,Mr. Elias Kohler Sr.,30/5/2015,M,nankunding@example.org
"28986,3","28236,1","750,17","2,58803","4,59","9,49",,25/3/2026,,NAO_CONSIGNADO,,64,26/4/2026,"452,91",2,Y5HROqs5r3gJCj,Amiya Metz,12/6/1998,F,quitzon.hilton@example.org
"8190,65","8026,55","164,1","2,00345","6,11","7,09",,25/3/2026,,NAO_CONSIGNADO,,23,30/4/2026,"356,12",3,Y5HROqs5r3gJCj,Amiya Metz,12/6/1998,F,quitzon.hilton@example.org
"12211,6","11901,2","310,35","2,54142","3,93","4,75",,25/3/2026,,NAO_CONSIGNADO,,6,20/5/2026,"2035,26",2,Y5HROqs5r3gJCj,Amiya Metz,12/6/1998,F,quitzon.hilton@example.org
"12391,5","12182,7","208,76","1,68467","7,55","6,73",,25/3/2026,,NAO_CONSIGNADO,,53,3/5/2026,"233,8",6,Y5HROqs5r3gJCj,Amiya Metz,12/6/1998,F,quitzon.hilton@example.org
44497,"43199,7","1297,35","2,91559","1,09","8,94",,25/3/2026,,NAO_CONSIGNADO,,87,19/6/2026,"511,46",12,Y5HROqs5r3gJCj,Amiya Metz,12/6/1998,F,quitzon.hilton@example.org
"40803,2","39907,7","895,53","2,19476","5,46","8,19",,25/3/2026,,NAO_CONSIGNADO,,64,7/6/2026,"637,55",42,Y5HROqs5r3gJCj,Amiya Metz,12/6/1998,F,quitzon.hilton@example.org
"18460,2",18254,"206,16","1,11679","3,91","1,87",,25/3/2026,,NAO_CONSIGNADO,,60,21/5/2026,"307,67",9,Y5Tj4gP3stXUHz,Mrs. Aubree McKenzie,25/10/2017,F,jones.grayson@example.org
"41603,6","40563,4","1040,27","2,50044","3,07","2,44",,25/3/2026,,NAO_CONSIGNADO,,63,24/6/2026,"660,38",55,Y5Tj4gP3stXUHz,Mrs. Aubree McKenzie,25/10/2017,F,jones.grayson@example.org
"35713,2",35191,"522,21","1,46224","2,96","5,57",,25/3/2026,,NAO_CONSIGNADO,,61,11/6/2026,"585,46",2,Y6GkwORoWtdsq0,Cleo Mann,25/9/2006,M,katharina.kemmer@example.com
"7127,67","7052,8","74,87","1,05046","3,93","1,46",,25/3/2026,,NAO_CONSIGNADO,,96,7/6/2026,"74,25",87,Y6GkwORoWtdsq0,Cleo Mann,25/9/2006,M,katharina.kemmer@example.com
"52287,8","51319,5","968,25","1,85178","1,24","5,67",,25/3/2026,,NAO_CONSIGNADO,,91,23/5/2026,"574,59",68,Y6GkwORoWtdsq0,Cleo Mann,25/9/2006,M,katharina.kemmer@example.com
"42631,4","41588,8","1042,63","2,44569","3,68","2,52",,25/3/2026,,NAO_CONSIGNADO,,77,6/6/2026,"553,65",1,Y6GkwORoWtdsq0,Cleo Mann,25/9/2006,M,katharina.kemmer@example.com
"4557,27","4477,27",80,"1,75537","8,89","3,36",,25/3/2026,,NAO_CONSIGNADO,,14,20/6/2026,"325,52",6,Y6GkwORoWtdsq0,Cleo Mann,25/9/2006,M,katharina.kemmer@example.com
"1349,71","1309,99","39,72","2,94252","1,59","2,37",,25/3/2026,,NAO_CONSIGNADO,,49,25/6/2026,"27,55",14,Y6pVQ1yGx6kEwq,Janis Volkman,5/9/2017,F,bechtelar.bradly@example.net
"4233,3","4142,48","90,82","2,14547","2,67","1,58",,25/3/2026,,NAO_CONSIGNADO,,3,23/6/2026,"1411,1",2,Y6pVQ1yGx6kEwq,Janis Volkman,5/9/2017,F,bechtelar.bradly@example.net
"23215,2",22777,"438,23","1,8877","8,99","8,51",,25/3/2026,,NAO_CONSIGNADO,,56,30/4/2026,"414,56",39,Y6pVQ1yGx6kEwq,Janis Volkman,5/9/2017,F,bechtelar.bradly@example.net
"2995,97","2932,05","63,92","2,13353","9,93","2,55",,25/3/2026,,NAO_CONSIGNADO,,17,3/6/2026,"176,23",2,y6wgnjDeA04RWs,Armando Cremin,11/12/2020,F,ujohns@example.net
"6625,65","6476,93","148,72","2,24457","3,27","2,4",,25/3/2026,,NAO_CONSIGNADO,,39,14/5/2026,"169,89",6,y6wgnjDeA04RWs,Armando Cremin,11/12/2020,F,ujohns@example.net
33043,"32492,1","550,9","1,66721","9,02","4,7",,25/3/2026,,NAO_CONSIGNADO,,25,13/5/2026,"1321,72",1,y6wgnjDeA04RWs,Armando Cremin,11/12/2020,F,ujohns@example.net
"56230,2","55387,6","842,58","1,49844","7,27","9,82",,25/3/2026,,NAO_CONSIGNADO,,18,9/5/2026,"3123,9",1,Y7DH6g28q0gLMP,Zachery Orn IV,18/1/2013,F,williamson.cicero@example.net
"5150,06","5065,38","84,68","1,64428","2,15","9,78",,25/3/2026,,NAO_CONSIGNADO,,80,22/6/2026,"64,38",7,Y7DH6g28q0gLMP,Zachery Orn IV,18/1/2013,F,williamson.cicero@example.net
"24687,2","24091,9","595,33","2,41147","2,2","5,5",,25/3/2026,,NAO_CONSIGNADO,,52,14/5/2026,"474,75",48,Y7DH6g28q0gLMP,Zachery Orn IV,18/1/2013,F,williamson.cicero@example.net
"54478,3","53579,3","898,99","1,65018","9,82","1,86",,25/3/2026,,NAO_CONSIGNADO,,78,4/6/2026,"698,44",30,Y7DH6g28q0gLMP,Zachery Orn IV,18/1/2013,F,williamson.cicero@example.net
"51029,5","49994,6","1034,88","2,02801","2,4","9,22",,25/3/2026,,NAO_CONSIGNADO,,38,15/6/2026,"1342,88",33,Y7DH6g28q0gLMP,Zachery Orn IV,18/1/2013,F,williamson.cicero@example.net
"21459,3","20858,1","601,3","2,80206","4,71","6,48",,25/3/2026,,NAO_CONSIGNADO,,3,8/5/2026,"7153,12",2,y7UvnUG81bRKwi,Mrs. Cecelia Huel MD,28/1/1970,F,keebler.jackie@example.org
"51375,8","50588,1","787,69","1,5332","6,37","4,69",,25/3/2026,,NAO_CONSIGNADO,,91,4/6/2026,"564,57",79,y7UvnUG81bRKwi,Mrs. Cecelia Huel MD,28/1/1970,F,keebler.jackie@example.org
"55039,9","54410,9","628,98","1,14277","7,42","6,35",,25/3/2026,,NAO_CONSIGNADO,,45,5/6/2026,"1223,11",17,y7UvnUG81bRKwi,Mrs. Cecelia Huel MD,28/1/1970,F,keebler.jackie@example.org
"39739,3","38608,8","1130,43","2,84463","1,46","7,82",,25/3/2026,,NAO_CONSIGNADO,,9,9/5/2026,"4415,47",4,y7UvnUG81bRKwi,Mrs. Cecelia Huel MD,28/1/1970,F,keebler.jackie@example.org
"15119,2","14866,3","252,91","1,67274","4,36","7,27",,25/3/2026,,NAO_CONSIGNADO,,40,26/5/2026,"377,98",2,Y8kWk52GcQwatC,Mr. Royce McGlynn,12/4/2012,F,runolfsdottir.austen@example.net
"31516,2","30576,8","939,43","2,9808","8,57","4,93",,25/3/2026,,NAO_CONSIGNADO,,1,29/5/2026,"31516,2",0,Y8kWk52GcQwatC,Mr. Royce McGlynn,12/4/2012,F,runolfsdottir.austen@example.net
"39886,2","39263,3","622,95","1,56182","9,78","5,68",,25/3/2026,,NAO_CONSIGNADO,,32,10/5/2026,"1246,45",23,Y8kWk52GcQwatC,Mr. Royce McGlynn,12/4/2012,F,runolfsdottir.austen@example.net
"46499,4","45277,8","1221,64","2,62721","5,93","9,08",,25/3/2026,,NAO_CONSIGNADO,,58,28/4/2026,"801,71",23,Y8kWk52GcQwatC,Mr. Royce McGlynn,12/4/2012,F,runolfsdottir.austen@example.net
"12081,2",11927,"154,15","1,27599","1,52","3,74",,25/3/2026,,NAO_CONSIGNADO,,82,22/5/2026,"147,33",24,Y8kWk52GcQwatC,Mr. Royce McGlynn,12/4/2012,F,runolfsdottir.austen@example.net
46446,"45694,8","751,21","1,61738","8,5","4,21",,25/3/2026,,NAO_CONSIGNADO,,62,7/5/2026,"749,13",43,Y8kWk52GcQwatC,Mr. Royce McGlynn,12/4/2012,F,runolfsdottir.austen@example.net
"33779,5","33348,7","430,75","1,27517","9,59","3,1",,25/3/2026,,NAO_CONSIGNADO,,52,20/6/2026,"649,61",7,Y8yC0Od5SbDpdv,Wiley Price IV,19/3/1995,F,joy84@example.org
"28917,3","28510,5","406,86","1,40696","1,62","2,74",,25/3/2026,,NAO_CONSIGNADO,,29,1/6/2026,"997,15",6,Y8yC0Od5SbDpdv,Wiley Price IV,19/3/1995,F,joy84@example.org
"16661,7","16391,1","270,59","1,62405","5,22","3,37",,25/3/2026,,NAO_CONSIGNADO,,28,16/6/2026,"595,06",5,Y8yC0Od5SbDpdv,Wiley Price IV,19/3/1995,F,joy84@example.org
"3392,33","3349,08","43,25","1,27501","5,94","8,37",,25/3/2026,,NAO_CONSIGNADO,,78,24/5/2026,"43,49",68,Y8yC0Od5SbDpdv,Wiley Price IV,19/3/1995,F,joy84@example.org
"45184,6","44563,7","620,9","1,37415","3,84","3,52",,25/3/2026,,NAO_CONSIGNADO,,81,12/5/2026,"557,83",36,Y8yC0Od5SbDpdv,Wiley Price IV,19/3/1995,F,joy84@example.org
"30028,8","29480,6","548,15","1,82542","3,29",2,,25/3/2026,,NAO_CONSIGNADO,,71,28/4/2026,"422,94",22,Y8yC0Od5SbDpdv,Wiley Price IV,19/3/1995,F,joy84@example.org
"6882,29","6774,03","108,26","1,57307","5,38","4,08",,25/3/2026,,NAO_CONSIGNADO,,37,1/5/2026,"186,01",1,Y8yC0Od5SbDpdv,Wiley Price IV,19/3/1995,F,joy84@example.org
"17713,5","17366,7","346,82","1,95796","5,85","7,09",,25/3/2026,,NAO_CONSIGNADO,,37,28/5/2026,"478,74",14,Y8yC0Od5SbDpdv,Wiley Price IV,19/3/1995,F,joy84@example.org
"8806,8","8704,73","102,07","1,15901","2,49","6,41",,25/3/2026,,NAO_CONSIGNADO,,9,3/5/2026,"978,53",0,Y97zuSNJ91EQvw,Malinda Hackett DVM,9/10/1991,M,qskiles@example.com
"10969,9","10816,9","152,95","1,39426","1,6","4,08",,25/3/2026,,NAO_CONSIGNADO,,47,28/5/2026,"233,4",33,Y97zuSNJ91EQvw,Malinda Hackett DVM,9/10/1991,M,qskiles@example.com
"52016,9","50831,8","1185,15","2,2784","2,08","9,32",,25/3/2026,,NAO_CONSIGNADO,,52,24/5/2026,"1000,33",12,Y97zuSNJ91EQvw,Malinda Hackett DVM,9/10/1991,M,qskiles@example.com
41330,"40425,9","904,15","2,18763","1,76","4,52",,25/3/2026,,NAO_CONSIGNADO,,30,20/6/2026,"1377,67",10,Y97zuSNJ91EQvw,Malinda Hackett DVM,9/10/1991,M,qskiles@example.com
"41799,4","40772,4","1027,04","2,45707","6,42","6,65",,25/3/2026,,NAO_CONSIGNADO,,1,11/6/2026,"41799,4",1,Y97zuSNJ91EQvw,Malinda Hackett DVM,9/10/1991,M,qskiles@example.com
"24450,1",23880,"570,1","2,33171","6,78","9,83",,25/3/2026,,NAO_CONSIGNADO,,15,17/5/2026,1630,11,Y97zuSNJ91EQvw,Malinda Hackett DVM,9/10/1991,M,qskiles@example.com
13050,"12760,9","289,12","2,21545","3,5","4,4",,25/3/2026,,NAO_CONSIGNADO,,43,21/6/2026,"303,49",10,Y97zuSNJ91EQvw,Malinda Hackett DVM,9/10/1991,M,qskiles@example.com
"36599,9","35555,4","1044,54","2,85394","8,26","7,09",,25/3/2026,,NAO_CONSIGNADO,,93,31/5/2026,"393,55",81,Ya9i22asFYbTGS,Jada Wilkinson,1/5/1983,F,zcronin@example.org
"46097,9","45210,8","887,15","1,92448","3,03","3,72",,25/3/2026,,NAO_CONSIGNADO,,16,5/5/2026,"2881,12",3,Ya9i22asFYbTGS,Jada Wilkinson,1/5/1983,F,zcronin@example.org
"6388,25","6281,54","106,71","1,67045","4,4","6,53",,25/3/2026,,NAO_CONSIGNADO,,26,25/5/2026,"245,7",19,Ya9i22asFYbTGS,Jada Wilkinson,1/5/1983,F,zcronin@example.org
"26097,9","25330,5","767,45","2,94066","1,34","5,39",,25/3/2026,,NAO_CONSIGNADO,,89,16/5/2026,"293,24",14,YabqgMHeQlfCl6,Dr. Selmer Bogan III,11/8/1976,M,jchristiansen@example.net
24773,"24064,5","708,47","2,85986","2,24","5,93",,25/3/2026,,NAO_CONSIGNADO,,79,20/6/2026,"313,58",71,YabqgMHeQlfCl6,Dr. Selmer Bogan III,11/8/1976,M,jchristiansen@example.net
"24501,3","24051,7","449,65","1,83519","2,22","1,66",,25/3/2026,,NAO_CONSIGNADO,,68,5/5/2026,"360,31",39,YabqgMHeQlfCl6,Dr. Selmer Bogan III,11/8/1976,M,jchristiansen@example.net
"39352,4","38482,5","869,93","2,21062","7,65","9,11",,25/3/2026,,NAO_CONSIGNADO,,51,25/6/2026,"771,62",49,YabqgMHeQlfCl6,Dr. Selmer Bogan III,11/8/1976,M,jchristiansen@example.net
"17369,6",16957,"412,52","2,37497","4,89","3,24",,25/3/2026,,NAO_CONSIGNADO,,37,23/6/2026,"469,45",19,YatkPZTKv131L4,Carmen Blick,14/9/2020,F,zwunsch@example.org
"54066,7","53087,8","978,93","1,8106","8,43","9,93",,25/3/2026,,NAO_CONSIGNADO,,45,4/6/2026,"1201,48",9,YatkPZTKv131L4,Carmen Blick,14/9/2020,F,zwunsch@example.org
"26324,1","25800,6","523,51","1,98872","4,47","4,8",,25/3/2026,,NAO_CONSIGNADO,,70,27/4/2026,"376,06",15,YatkPZTKv131L4,Carmen Blick,14/9/2020,F,zwunsch@example.org
"26341,7","26020,4","321,28","1,21968","9,6","2,74",,25/3/2026,,NAO_CONSIGNADO,,58,24/6/2026,"454,17",2,YatkPZTKv131L4,Carmen Blick,14/9/2020,F,zwunsch@example.org
"6923,24","6811,12","112,12","1,61941","8,9","5,8",,25/3/2026,,NAO_CONSIGNADO,,6,13/6/2026,"1153,87",5,YatkPZTKv131L4,Carmen Blick,14/9/2020,F,zwunsch@example.org
"46645,9","45504,4","1141,45","2,44706","5,46","2,36",,25/3/2026,,NAO_CONSIGNADO,,94,31/5/2026,"496,23",69,YatkPZTKv131L4,Carmen Blick,14/9/2020,F,zwunsch@example.org
"6382,46","6289,12","93,34","1,46247","9,62","6,44",,25/3/2026,,NAO_CONSIGNADO,,41,7/5/2026,"155,67",19,YatkPZTKv131L4,Carmen Blick,14/9/2020,F,zwunsch@example.org
"25508,2","24862,5","645,69","2,53131","1,52","7,91",,25/3/2026,,NAO_CONSIGNADO,,80,13/6/2026,"318,85",4,yB2iiwWpI0kDbo,Jimmy Ortiz,21/1/1984,F,garett.thiel@example.com
"19503,1","19263,3","239,77","1,22937","2,86","1,78",,25/3/2026,,NAO_CONSIGNADO,,42,28/5/2026,"464,36",34,yB2iiwWpI0kDbo,Jimmy Ortiz,21/1/1984,F,garett.thiel@example.com
"38010,2","37299,5","710,72","1,86982","3,77","4,07",,25/3/2026,,NAO_CONSIGNADO,,84,15/6/2026,"452,5",58,yB2iiwWpI0kDbo,Jimmy Ortiz,21/1/1984,F,garett.thiel@example.com
"58717,4","57707,9","1009,58","1,71939","2,18","1,16",,25/3/2026,,NAO_CONSIGNADO,,27,16/5/2026,"2174,72",24,yB2iiwWpI0kDbo,Jimmy Ortiz,21/1/1984,F,garett.thiel@example.com
"46754,2","45366,1","1388,02","2,96877","4,36","8,35",,25/3/2026,,NAO_CONSIGNADO,,86,14/5/2026,"543,65",36,yB2iiwWpI0kDbo,Jimmy Ortiz,21/1/1984,F,garett.thiel@example.com
"45321,6","44424,8","896,77","1,97868","7,47","3,55",,25/3/2026,,NAO_CONSIGNADO,,10,12/6/2026,"4532,16",0,yB2iiwWpI0kDbo,Jimmy Ortiz,21/1/1984,F,garett.thiel@example.com
"33671,8","33292,2","379,55","1,1272","3,95","9,64",,25/3/2026,,NAO_CONSIGNADO,,41,20/5/2026,"821,26",19,yB2xAsOWmQkikL,Miss Heather Wolff,21/12/1990,M,taufderhar@example.org
54858,"54152,8","705,24","1,28557","9,22","9,02",,25/3/2026,,NAO_CONSIGNADO,,7,13/6/2026,"7836,86",6,yB2xAsOWmQkikL,Miss Heather Wolff,21/12/1990,M,taufderhar@example.org
"41571,6",40614,"957,59","2,30348","3,25","6,19",,25/3/2026,,NAO_CONSIGNADO,,92,7/6/2026,"451,87",15,yB2xAsOWmQkikL,Miss Heather Wolff,21/12/1990,M,taufderhar@example.org
"32073,8","31626,8","447,04","1,39377","8,01","7,74",,25/3/2026,,NAO_CONSIGNADO,,62,4/5/2026,"517,32",2,yb7Prqq0aQ8U3Z,Maymie Goodwin,30/10/1983,F,mavis10@example.org
"29943,7","29384,9","558,72","1,8659","2,19","9,93",,25/3/2026,,NAO_CONSIGNADO,,82,6/6/2026,"365,17",45,yb7Prqq0aQ8U3Z,Maymie Goodwin,30/10/1983,F,mavis10@example.org
"1416,26","1382,69","33,57","2,37044","6,91","2,42",,25/3/2026,,NAO_CONSIGNADO,,43,18/5/2026,"32,94",37,Yb8jQcx8em2POT,Colten Farrell,16/10/1979,M,fidel.hodkiewicz@example.org
"29020,1","28347,4","672,7","2,31804","5,29","2,57",,25/3/2026,,NAO_CONSIGNADO,,65,30/4/2026,"446,46",59,Yb8jQcx8em2POT,Colten Farrell,16/10/1979,M,fidel.hodkiewicz@example.org
"1935,05","1909,65","25,4","1,31251","9,28","8,11",,25/3/2026,,NAO_CONSIGNADO,,78,30/5/2026,"24,81",10,Yb8jQcx8em2POT,Colten Farrell,16/10/1979,M,fidel.hodkiewicz@example.org
51251,"50688,2","562,8","1,09812","3,03","2,34",,25/3/2026,,NAO_CONSIGNADO,,40,9/5/2026,"1281,28",36,Yb8jQcx8em2POT,Colten Farrell,16/10/1979,M,fidel.hodkiewicz@example.org
"37082,5","35978,1","1104,46","2,97839","3,33","1,35",,25/3/2026,,NAO_CONSIGNADO,,55,22/6/2026,"674,23",18,Yb8jQcx8em2POT,Colten Farrell,16/10/1979,M,fidel.hodkiewicz@example.org
"17627,3","17445,5","181,74","1,03103","1,42","6,16",,25/3/2026,,NAO_CONSIGNADO,,20,15/6/2026,"881,36",13,Yb8jQcx8em2POT,Colten Farrell,16/10/1979,M,fidel.hodkiewicz@example.org
"10502,8","10227,8","274,94","2,61779","7,88","3,23",,25/3/2026,,NAO_CONSIGNADO,,22,11/6/2026,"477,4",22,Yb8jQcx8em2POT,Colten Farrell,16/10/1979,M,fidel.hodkiewicz@example.org
"49583,2","48868,2","715,03","1,44208","2,89","7,12",,25/3/2026,,NAO_CONSIGNADO,,34,16/5/2026,"1458,33",11,Yb8jQcx8em2POT,Colten Farrell,16/10/1979,M,fidel.hodkiewicz@example.org
"25494,4","25164,4","330,06","1,29465","1,39","4,99",,25/3/2026,,NAO_CONSIGNADO,,43,31/5/2026,"592,89",22,Yb8jQcx8em2POT,Colten Farrell,16/10/1979,M,fidel.hodkiewicz@example.org
"44224,5","43431,8","792,71","1,79246","8,79","7,2",,25/3/2026,,NAO_CONSIGNADO,,33,29/4/2026,"1340,14",17,Yb8jQcx8em2POT,Colten Farrell,16/10/1979,M,fidel.hodkiewicz@example.org
"13897,2","13666,9","230,32","1,65733","5,33","3,9",,25/3/2026,,NAO_CONSIGNADO,,57,25/5/2026,"243,81",52,yBdjsTFTgfq9y6,Dr. Francis Lebsack,22/6/1995,M,carolyn.stanton@example.org
"21083,6","20507,1","576,52","2,73444","1,21","1,76",,25/3/2026,,NAO_CONSIGNADO,,45,3/5/2026,"468,52",39,yBdjsTFTgfq9y6,Dr. Francis Lebsack,22/6/1995,M,carolyn.stanton@example.org
"58160,2","57410,2","749,98","1,28951","6,93","4,18",,25/3/2026,,NAO_CONSIGNADO,,2,10/6/2026,"29080,1",2,yBdjsTFTgfq9y6,Dr. Francis Lebsack,22/6/1995,M,carolyn.stanton@example.org
"17122,9","16745,8","377,06","2,20208","6,86","1,51",,25/3/2026,,NAO_CONSIGNADO,,95,5/5/2026,"180,24",80,yBdjsTFTgfq9y6,Dr. Francis Lebsack,22/6/1995,M,carolyn.stanton@example.org
"51346,6","50200,6","1146,07","2,23202","2,8","4,97",,25/3/2026,,NAO_CONSIGNADO,,64,27/4/2026,"802,29",1,yBdjsTFTgfq9y6,Dr. Francis Lebsack,22/6/1995,M,carolyn.stanton@example.org
"58775,3","57981,1","794,21","1,35126","2,87","7,3",,25/3/2026,,NAO_CONSIGNADO,,80,5/5/2026,"734,69",55,yBdjsTFTgfq9y6,Dr. Francis Lebsack,22/6/1995,M,carolyn.stanton@example.org
"45548,4","44341,9","1206,54","2,64891","7,4","4,45",,25/3/2026,,NAO_CONSIGNADO,,74,11/5/2026,"615,52",11,yBdjsTFTgfq9y6,Dr. Francis Lebsack,22/6/1995,M,carolyn.stanton@example.org
"1323,55","1309,32","14,23","1,07541","1,56","7,73",,25/3/2026,,NAO_CONSIGNADO,,70,8/6/2026,"18,91",0,YBgN2FP1ntDCJl,Dr. Bo Bogisich II,6/10/2012,F,dortha50@example.org
"51638,5","51040,9","597,57","1,15722","4,42","6,85",,25/3/2026,,NAO_CONSIGNADO,,62,21/6/2026,"832,88",58,YBgN2FP1ntDCJl,Dr. Bo Bogisich II,6/10/2012,F,dortha50@example.org
"18232,6","18045,1","187,57","1,02874","3,71","4,56",,25/3/2026,,NAO_CONSIGNADO,,68,3/5/2026,"268,13",18,YBgN2FP1ntDCJl,Dr. Bo Bogisich II,6/10/2012,F,dortha50@example.org
"34420,1","33578,1","841,93","2,44605","4,26","9,83",,25/3/2026,,NAO_CONSIGNADO,,69,11/6/2026,"498,84",56,YBgN2FP1ntDCJl,Dr. Bo Bogisich II,6/10/2012,F,dortha50@example.org
"55360,8","54237,5","1123,28","2,02902","9,69","4,48",,25/3/2026,,NAO_CONSIGNADO,,79,13/5/2026,"700,77",68,YBgN2FP1ntDCJl,Dr. Bo Bogisich II,6/10/2012,F,dortha50@example.org
"48466,8","47671,4","795,43","1,64119","1,34","5,98",,25/3/2026,,NAO_CONSIGNADO,,40,7/5/2026,"1211,67",32,YBgN2FP1ntDCJl,Dr. Bo Bogisich II,6/10/2012,F,dortha50@example.org
"40076,8",39669,"407,82","1,0176","5,48","4,17",,25/3/2026,,NAO_CONSIGNADO,,76,3/5/2026,"527,33",75,YBgN2FP1ntDCJl,Dr. Bo Bogisich II,6/10/2012,F,dortha50@example.org
"9254,69","9136,14","118,55","1,28099","9,54","2,19",,25/3/2026,,NAO_CONSIGNADO,,6,26/5/2026,"1542,45",2,ybLy9Uos80IrGj,Aisha Roob,24/8/2001,F,mante.kaycee@example.net
"43972,7","43203,7","769,03","1,74888","4,53","4,04",,25/3/2026,,NAO_CONSIGNADO,,82,10/5/2026,"536,25",34,ybLy9Uos80IrGj,Aisha Roob,24/8/2001,F,mante.kaycee@example.net
"32921,1","32497,4","423,67","1,28693","8,1","8,99",,25/3/2026,,NAO_CONSIGNADO,,91,16/6/2026,"361,77",41,ybLy9Uos80IrGj,Aisha Roob,24/8/2001,F,mante.kaycee@example.net
"52146,1","51236,4","909,78","1,74468","2,66","8,49",,25/3/2026,,NAO_CONSIGNADO,,48,5/6/2026,"1086,38",7,ybLy9Uos80IrGj,Aisha Roob,24/8/2001,F,mante.kaycee@example.net
"16339,7","16089,4","250,35","1,53213","3,58","9,7",,25/3/2026,,NAO_CONSIGNADO,,86,15/6/2026,190,74,ybLy9Uos80IrGj,Aisha Roob,24/8/2001,F,mante.kaycee@example.net
"53558,5","52973,2","585,24","1,09271","5,26","4,54",,25/3/2026,,NAO_CONSIGNADO,,7,20/6/2026,"7651,21",7,yc0ndboWsXgrN1,Prof. Danny Vandervort PhD,14/3/2013,M,dickens.jadyn@example.com
"27661,9","27330,7","331,17","1,1972","8,94","8,55",,25/3/2026,,NAO_CONSIGNADO,,52,5/5/2026,"531,96",21,yc0ndboWsXgrN1,Prof. Danny Vandervort PhD,14/3/2013,M,dickens.jadyn@example.com
"11553,5","11318,7","234,89","2,03309","5,11","6,84",,25/3/2026,,NAO_CONSIGNADO,,71,26/5/2026,"162,73",6,yc0ndboWsXgrN1,Prof. Danny Vandervort PhD,14/3/2013,M,dickens.jadyn@example.com
"24506,7","23800,2","706,53","2,88301","7,62","2,96",,25/3/2026,,NAO_CONSIGNADO,,78,11/6/2026,"314,19",10,yc0ndboWsXgrN1,Prof. Danny Vandervort PhD,14/3/2013,M,dickens.jadyn@example.com
"53558,8","52990,6","568,24","1,06096","8,98","5,96",,25/3/2026,,NAO_CONSIGNADO,,18,24/5/2026,"2975,49",16,yc0ndboWsXgrN1,Prof. Danny Vandervort PhD,14/3/2013,M,dickens.jadyn@example.com
"51834,1","51161,9","672,17","1,29677","4,18","8,46",,25/3/2026,,NAO_CONSIGNADO,,71,9/5/2026,"730,06",43,yc0ndboWsXgrN1,Prof. Danny Vandervort PhD,14/3/2013,M,dickens.jadyn@example.com
"6252,1","6127,94","124,16","1,98582","5,98","9,43",,25/3/2026,,NAO_CONSIGNADO,,39,14/6/2026,"160,31",26,yc1aUgaeSan0WV,Jordi Cronin PhD,30/1/2014,M,ward89@example.net
"56185,1","54728,1","1456,95","2,59313","5,92","1,46",,25/3/2026,,NAO_CONSIGNADO,,60,26/5/2026,"936,42",34,yc1aUgaeSan0WV,Jordi Cronin PhD,30/1/2014,M,ward89@example.net
"40253,5","39694,1","559,46","1,38984",4,"9,91",,25/3/2026,,NAO_CONSIGNADO,,96,4/6/2026,"419,31",14,yc3ykJe34JMOHm,Jackie Nicolas,23/6/2020,M,yspinka@example.net
"53135,7","51591,3","1544,38","2,90649","4,08","6,31",,25/3/2026,,NAO_CONSIGNADO,,34,23/6/2026,"1562,81",33,yc3ykJe34JMOHm,Jackie Nicolas,23/6/2020,M,yspinka@example.net
36509,"35638,5","870,5","2,38433","9,42","3,25",,25/3/2026,,NAO_CONSIGNADO,,69,22/5/2026,"529,12",15,yc3ykJe34JMOHm,Jackie Nicolas,23/6/2020,M,yspinka@example.net
"1997,63","1968,32","29,31","1,46699","8,81","9,01",,25/3/2026,,NAO_CONSIGNADO,,38,11/5/2026,"52,57",14,yc3ykJe34JMOHm,Jackie Nicolas,23/6/2020,M,yspinka@example.net
